time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-10-29 12:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.22000122070312,133,0.0
2021-10-29 12:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-29 12:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,148.69220123291015,136,0.0
2021-10-29 13:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-29 13:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-29 13:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,148.69220123291015,133,0.0
2021-10-29 13:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.22000122070312,134,0.0
2021-10-29 14:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-29 14:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-29 14:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,148.69220123291015,134,0.0
2021-10-29 14:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.22000122070312,134,0.0
2021-10-29 15:30:00-04:00,MLTrader,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2021-10-29 15:30:00-04:00,MLTrader,AAPL,buy,market,fill,1,gtc,0.0,1,stock,147.22000122070312,135,0.0
2021-10-29 15:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-29 15:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,148.69220123291015,134,0.0
2021-10-29 16:30:00-04:00,MLTrader,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-10-29 16:30:00-04:00,MLTrader,AAPL,sell,limit,fill,1,day,0.0,1,stock,148.69220123291015,135,0.0
